permno,ticker
10832601,SVM
10866401,UBOH
10876801,AG
10883101,WPRT
10897901,FGBI
10907901,RLH
10918301,PFBC
10959901,HTBK
10962101,LBAI
10965901,TCFC
10982601,MANH
10991901,CRAI
11003901,AMKR
11017901,VTR
11025001,SMMF
11052901,EVOL
11056601,IOSP
11062001,ICLR
11072801,IDXG
11073201,WCN
11076001,AXTI
11080201,AWX
11097901,CATC
11100001,HCKT
11110301,HZO
11117901,HWBK
11148601,GIL
11153401,MSTR
11153701,UNB
11162901,CXDO
11172101,EGBN
11181901,ORRF
11186401,CTSH
11187302,RH
11188001,DOX
11194001,FNLC
11197403,TSQ
11203007,CMLS
11211101,CSGP
11211201,BOCH
11215801,CLS
11216801,RSG
11229501,FCCO
11257201,FMAO
11272101,RBCAA
11275902,LEU
11281901,SMED
11287601,EPD
11288101,LMNL
11296801,MTEX
11309301,SAL
11349001,CCI
11397801,FNCB
11420301,CETX
11441501,RIBT
11452401,EBAY
11462801,GS
11469801,EMAN
11488001,MFNC
11504401,AQN
11575701,SWBI
11576601,FNHC
11583101,NTIP
11587601,PB
11602901,PAA
11616601,PCYG
11620901,USIO
11650401,SNBR
11677201,BCOR
11682901,CTEK
11701801,CFBK
11702601,GCBC
11703401,FCAP
11703601,GDEN
11714101,EFSC
11716101,STL
11726001,HT
11776801,NVDA
11782901,AUPH
11786101,AXL
11790201,ETM
11804201,EWBC
11812204,APTV
11822301,EPAY
11826401,GBL
11826701,KFY
11852501,EBTC
11917301,AUTO
11927501,MKSI
11931401,BKNG
11931601,TREX
11941401,CFFN
11951301,OBAS
11957401,EXTR
11971401,ATLC
12004801,HSII
12009301,CNX
12030101,UONE
12030104,UONEK
12031801,TOWN
12033401,SWIR
12044401,WCC
12045601,LOAN
12079401,TCP
12082402,USCR
12086001,AUDC
12107701,FFIV
12114201,SKX
12125701,GEG
12138101,PMBC
12138201,SBAC
12144001,UTHR
12167301,STMP
12171301,FISI
12171801,JNPR
12175901,PWFL
12179301,CYRN
12181501,ECPG
12181701,SALM
12207801,EGOV
12217201,JCOM
12217501,VHC
12221101,HOFT
12225701,BMRN
12238001,LII
12239401,PRFT
12251901,FLWS
12277701,PCOM
12290201,NTCT
12291501,ARLP
12291601,PTE
12345501,AGI
12399801,SWKH
12403601,EGAN
12404201,MFC
12404601,DHC
12443401,BLK
12477501,CIR
12501401,PCTI
12507401,RDWR
12523401,CIZN
12524001,WWE
12527401,BSQR
12558001,SFST
12559501,AKAM
12560101,GAIA
12560401,PLUG
12579401,NEO
12597501,CLCT
12601001,FSI
12602001,IDN
12603601,PZG
12605601,KTOS
12612201,ONCY
12613603,CHTR
12629602,EXPE
12631801,IMMR
12642301,ONTO
12655401,A
12655501,ALSK
12671801,PFSW
12672101,TDY
12737701,BGCP
12897801,PKG
12944101,ZYXI
12946601,AGEN
12982301,BBGI
13049801,GIGM
13052501,USAS
13061801,PBA
13252501,UTSI
13328801,SLAB
13328901,SLF
13336401,ABST
13336601,EW
13336701,EPC
13346801,RIGL
13350401,LMNX
13356401,CAMT
13372601,CCMP
13376401,EBMT
13376601,HSTM
13376801,MET
13382501,SPRT
13386801,LXRX
13386901,LPSN
13387101,SGMO
13388501,EXEL
13390501,NVMI
13404401,SINA
13430501,MAG
13493201,ON
13504401,PXLW
13578802,CEVA
13584401,ISSC
13596501,RBBN
13599003,NRG
13618601,INSM
13626501,PACW
13664802,VC
13668401,BEP
13672501,ISRG
13684401,BOTJ
13709001,BLU
13713101,CRL
13731001,MRVL
13735101,BHLB
13737301,CPST
13737701,EXFO
13743201,DLA
13757301,ENTG
13760201,ACLS
13760901,MAXR
13764201,SAVA
13787401,SMTX
13794301,EVC
13812201,ARNA
13820501,ILMN
13834101,CRIS
13846701,LTRX
13848301,BRKR
13850101,CRNT
13852101,MNDO
13870701,SRGA
13874301,EQIX
13878101,CGEN
13902501,PNFP
13920101,TURN
13966501,MCO
13970501,MBCN
13980401,TTMI
14002301,DCTH
14004201,AWH
14004401,DRRX
14007301,ITGR
14017201,VS
14054101,TPR
14056501,SLCT
14056801,CEMI
14093801,VBFC
14098201,LTBR
14098801,TNET
14117801,INSG
14127701,EXAS
14127801,MOSY
14135901,RGP
14136301,NS
14138401,ALGN
14145901,GRMN
14146001,SGEN
14146901,HBIO
14149601,DVAX
14184601,ACAD
14188701,VRME
14191301,GPN
14223001,MMP
14226001,OIS
14233702,NOG
14246003,BTU
14254601,MPX
14260601,PLG
14281401,SYNA
14295301,MDLZ
14295601,OMCL
14315301,SHBI
14335601,PRU
14335701,ACN
14340301,JE
14352601,RVP
14377001,NVCN
14390901,FENC
14391201,AXON
14397401,ADS
14400901,WLTW
14412201,MVBF
14418301,GAU
14438201,NEPT
14439601,CCRN
14443501,BG
14443601,NTUS
14443701,PDFS
14449602,UBS
14452001,AMN
14455901,ZBH
14464001,ABG
14499801,XPO
14502401,GLAD
14504101,BGFV
14504601,ANTM
14504901,GME
14508001,STRR
14530801,WW
14540701,CREG
14555201,CNC
14570101,PFG
14581201,CPG
14597701,AAP
14601701,AYI
14614001,PDM
14617101,MANT
14650001,FVE
14660701,WNEB
14661601,CORT
14664801,CUTR
14665901,HUSA
14718301,LODE
14720401,CCOI
14724201,VRNT
14730301,DS
14730501,JBLU
14731201,BCBP
14739801,TNP
14757901,NFLX
14770801,CVGW
14779201,SVBI
14784901,CPSI
14786801,OSTK
14798801,ACM
14817001,RIOT
14821901,BDSI
14822301,GLDD
14823901,CPHI
14834901,TDG
14835001,TA
14839001,FORM
14839101,KIRK
14839601,INPX
14846901,SAFT
14847001,RRGB
14877201,CBAT
14895001,NPO
14907001,CME
14908201,WHG
14917701,NXST
14931801,WYNN
14933701,NDAQ
14937901,FTFT
14961801,BANC
14968301,CAAS
14972101,TZOO
14973806,CIT
14990601,HNNA
15013901,DKS
15020101,MMLP
15022101,GALT
15027801,CRI
15027901,PFS
15030601,TCBI
15047701,PRAA
15048101,SAIA
15056201,NGS
15069901,XEC
15076101,OTRK
15076401,TFII
15080301,BFC
15083701,NRP
15093701,STX
15142301,NEPH
15154401,PKBK
15163001,HALO
15200801,PSTI
15204901,FBMS
15210901,BIMI
15214901,MOH
15312801,HSON
15313001,AXS
15389501,OPHC
15395701,BCLI
15403901,NTGR
15435701,QEP
15460501,OGEN
15473901,GOOD
15475801,MODV
15477301,CRHM
15528001,ATSG
15538701,CRDF
15539305,WLL
15539402,LKQ
15561601,CIDM
15573801,NNI
15575401,AHT
15615301,XPER
15615501,SNX
15615701,MRLN
15638301,AEL
15638401,GBLI
15657801,ADES
15661401,CONN
15661701,ACOR
15663301,UTI
15686101,TPX
15695301,HTH
15705701,AIZ
15715301,CMP
15735401,KRO
15737302,VST
15745201,OXSQ
15749801,PCB
15767903,SRC
15775501,MCHX
15785501,CRM
15786501,MEIP
15787501,VFF
15795501,AGO
15805301,NYMT
15805501,DYAI
15835401,GNW
15856301,CYTK
15858701,TBBK
15873701,SP
15874201,MKTX
15874301,BGS
16017301,ABR
16019601,PLAG
16020701,STON
16021102,DPZ
16021301,GSIT
16022501,MA
16023301,PSEC
16032901,GOOGL
16032903,GOOG
16034001,MNKD
16034101,WTI
16037301,MORN
16037501,STXS
16037601,TXRH
16042301,BWFG
16047901,EXR
16048801,NURO
16054101,HTGC
16054901,LBTYA
16054902,LBTYB
16054905,LBTYK
16055501,MICT
16057001,CVGI
16059801,BECN
16062101,SFL
16066801,INVA
16068102,HY
16068402,WLK
16070602,DRH
16074201,JVA
16077001,MRTX
16077601,SBNY
16078501,VVI
16080901,CYCC
16085601,TOPS
16088801,MPWR
16089301,ENS
16091301,ORA
16099001,CUBE
16099101,DLR
16099701,NNVC
16102301,BCML
16104801,ACC
16105501,BBW
16107201,CHCI
16112001,MIC
16181301,BXC
16184301,MNTX
16184401,LVS
16185201,SOHO
16185301,KRNY
16192401,PBIP
16194201,BFIN
16196601,ARCC
16199701,HURN
16207601,ARC
16212701,CNSL
16212901,MOS
16214601,CYRX
16216001,MPW
16223301,DGLY
16225401,CE
16226401,NP
16229301,INBK
16233501,PBH
16233801,ULH
16234601,AT
16235401,DLB
16238501,WEX
16238701,TGP
16240001,XPEL
16240101,HUN
16240401,LHCG
16244901,EXLS
16245301,AMTX
16245901,HPR
16250105,OTEL
16255901,LAZ
16256001,AX
16258501,SNSS
16272001,NM
16273501,TRIL
16274201,RAIL
16282501,HFBL
16287001,DOOO
16287601,CORE
16288701,DXCM
16289201,MNOV
16289401,CEQP
16290601,INFO
16291401,RLGT
16292501,XAN
16298801,ZUMZ
16303601,BLDR
16305101,CTRN
16306001,DSX
16306901,KFFB
16311301,KOP
16311803,WMG
16359501,ALTO
16359601,CEI
16361001,ICE
16366801,LINC
16367801,EVRI
16368502,EGLE
16376501,CPS
16376803,GTT
16380601,NETE
16388401,FSP
16388901,ATRC
16389101,RUTH
16392001,WAL
16392402,JRVR
16393002,GNK
16393501,GLP
16394601,CF
16396301,CXP
16396501,CTSO
16398301,THS
16404601,GTE
16405301,OLB
16408601,CMPR
16411601,OFLX
16413201,RPAI
16415501,GAIN
16429301,SSKN
16429601,DISCA
16429602,DISCB
16429603,DISCK
16436303,TROX
16436401,ISBC
16436501,WSBF
16439501,OPBK
16441601,IRBT
16447102,QSR
16449401,SPR
16450602,ACCO
16451101,ADXS
16453401,ATCO
16455701,ROLL
16457201,AMSF
16463301,HOMB
16465201,BKD
16466001,CCO
16470201,HOLI
16470801,AMP
16472401,MNSB
16474601,CPAH
16475501,CROX
16505101,SPWR
16505201,UAA
16505203,UA
16507501,GASS
16512301,LDOS
16520903,CORR
16521501,ZIOP
16526201,DHT
16526401,FNF
16528401,FBIZ
16546501,MGYR
16546601,DCP
16551001,SEED
16555701,BGI
16556301,BPTH
16563001,SSBI
16563701,URG
16564901,ET
16567801,CPA
16572801,EVK
16574301,SBLK
16574601,LYV
16579801,UEC
16584601,CLMT
16585601,HEES
16591301,ESEA
16591401,CMG
16592301,PERI
16596801,SUNW
16599301,FIS
16608701,AIRI
16619701,LSBK
16621301,LQDT
16623001,KRA
16626501,AXU
16636801,CODI
16643501,VNDA
16644701,AVXL
16648201,MWA
16648502,RHE
16649102,IGC
16655501,ATEC
16656201,VG
16656301,DK
16658301,LUNA
16659101,CBLI
16659301,SNCR
16671101,SQBG
16672301,HBMD
16678902,GFN
17033501,PFPT
17038401,GOGO
17039601,CUBI
17041901,HTBI
17042001,CGIX
17045001,ORMP
17052001,RDUS
17052701,POST
17055501,GLOG
17061601,SPLK
17061701,FB
17065501,SSNT
17071401,ESRT
17073001,ONVO
17075001,FANG
17075801,CSTE
17076502,TGLS
17084101,PSX
17092001,ASPU
17094501,PBYI
17096501,PFMT
17100201,GMED
17100701,NOW
17102301,TCPC
17104502,KBSF
17104901,BLMN
17105901,FET
17106701,PANW
17111101,TMQ
17114101,FIVE
17115501,CLIR
17118701,PHIO
17402202,RLGY
17404901,PGTI
17407701,CVLT
17411901,HWCC
17413401,PTCT
17414701,QRTEA
17414702,QRTEB
17416910,BATL
17423601,SEM
17428001,WRN
17430101,LMST
17431001,KBR
17438901,EHTH
17439001,LMAT
17442801,INFU
17444901,ESXB
17463701,ICFI
17464701,GTS
17470002,GSL
17472901,WYND
17474401,EVR
17500401,ORBC
17500701,ALGT
17500801,FOLD
17505501,HIL
17507901,CBPO
17512101,GBNY
17526301,WU
17526901,CELH
17527101,SNMP
17529901,DLPN
17530701,DEI
17531901,HBI
17534201,TAOP
17540401,FSLR
17542401,SNOA
17549001,YTEN
17550301,GORO
17550501,LEXX
17552301,GSAT
17553301,INFI
17560601,DAC
17560701,SONA
17565401,WLDN
17567401,COHN
17568601,PRIM
17568901,AWI
17590001,SBH
17595501,IPGP
17596601,CPRX
17598201,CSIQ
17601701,ATHX
17602101,ALLT
17602201,EBS
17609201,AER
17610301,NOA
17616901,KNDI
17622901,SNCA
17623401,CTT
17624701,AIMC
17624901,TAST
17625102,III
17625601,PTMN
17630401,FFHL
17634301,CLNE
17634601,PFIE
17636201,AVAV
17637801,REED
17640801,MVO
17652301,NCMI
17656701,SMCI
17657201,AVNW
17659101,EIG
17659301,PRTS
17660201,ESGR
17663601,HROW
17667001,ARAY
17670101,IBKR
17670301,ESSA
17672501,BBDC
17676001,UFS
17676601,TFSL
17676801,BLIN
17678201,GLUU
17682801,CARE
17684001,REI
17686701,ITP
17687401,SUMR
17689910,SD
17691401,CQP
17692801,BR
17697301,GLRE
17699201,DMAC
17699901,SAR
17700901,FRBA
17705801,SPCB
17706701,CPLP
17708801,BX
17710801,CNK
17710901,CAI
17711101,TTGT
17717901,CBMG
17718201,OPNT
17721601,PNNT
17722701,PODD
17722801,NBY
17725501,JMP
17725701,INFN
17726702,TEL
17728701,JAZZ
17731501,LLNW
17736701,CDXC
17737602,DFS
17740502,HYMC
17763701,AMC
17764001,TIPT
17773401,CSCW
17774401,PRO
17776401,SYN
17778001,SCOR
17778201,BKCC
17787101,VRTU
17788101,MASI
17788401,CXO
17794301,DHX
17794501,BKEP
17796601,ALSN
17797501,ZAGG
17798101,SINT
17798301,G
17801501,LULU
17807303,RILY
17808101,MELI
17808301,VMW
17808401,CZZ
17809701,CPIX
17814801,SAND
17815301,NEON
17815701,MDXG
17829101,LIXT
17831001,TDC
17832701,CXDC
17837102,MHLD
17837702,SPI
17840302,SHIP
17849401,MARK
17850701,MSCI
17851901,LPLA
17852901,MAIN
17853901,ROIC
17854501,FFNW
17855201,TGH
17867201,CVI
17867401,EPSN
17870301,PZN
17870401,ULTA
17879701,APEI
17880301,ENSG
17880601,LL
17881401,SCU
17882301,UIHC
17883401,NFBK
17885104,NES
17886201,CIM
17886501,RBCN
17887401,ORLA
17887701,NMM
17890601,AEHL
17890701,FPAY
17892301,CALB
17897301,TITN
17897601,LRN
17899701,FNV
17904801,ACBI
17905801,OESX
17906001,BTG
17907701,FOR
17908701,TNK
17913201,ORN
17920201,SATS
17921601,BIP
17923401,SFBC
17924901,BWEN
17928801,AHC
17929801,EBSB
17941301,CSII
17943701,AWK
17944101,BEAT
17944701,MKGI
17946101,AYTU
17950701,MEDS
17953401,V
17957701,CFX
17958301,FN
17959701,HCCI
17959801,CLDX
17962101,PM
17962401,CJJD
17965701,HI
17967101,CCXI
17968601,ZGNX
17969002,SWI
17973801,ERII
17974101,KKR
17981702,VRS
17981901,NX
17983401,CDNA
17984001,FLDM
17984101,CDXS
17984301,IPI
17988901,AGNC
17992901,TMDI
17995701,ECHO
17997401,HCI
18001601,MRC
18005701,IOVA
18008101,SII
18008301,LOPE
18010901,MLVF
18011201,SB
18011801,SINO
18014601,TOMZ
18018301,HBCP
18019301,OCSL
18022801,IVR
18022901,MG
18025001,INVO
18025601,NNA
18027202,BKI
18034501,RSSS
18036301,ALIM
18040501,ATVI
18042301,TREE
18046401,LAC
18046601,JBT
18047401,RXN
18048301,BERY
18064601,MYRG
18065201,VRSK
18066501,COMS
18068301,IBIO
18069001,RCON
18071101,AVGO
18082201,MHH
18095801,FSFG
18110401,MDRX
18126901,GPRE
18129001,DMRC
18132701,FURY
18174501,CCLP
18182001,FSBW
18193101,CLW
18198901,SLCA
18202301,ONCS
18211201,ZVO
18230901,ABIO
18259901,RIVE
18270101,OPI
18282601,ADMP
18302901,RC
18310801,WMC
18313901,ISDR
18322401,CNET
18324701,TBNK
18328301,ADUS
18331201,ASPS
18332201,TXMD
18332401,PMT
18333701,CO
18336601,H
18337701,FTNT
18338801,STWD
18352401,GNUS
18354701,CODA
18358101,KAR
18359301,OMER
18360201,SRNE
18360301,CLNY
18360601,ARI
18363601,RCM
18364001,IRDM
18366901,IMV
18370401,VTNR
18372901,ORGS
18373601,GNRC
18378001,TWO
18379101,CVE
18379701,COWN
18379901,FLNT
18382201,ARR
18383001,PEB
18383301,TRNO
18385001,LLIT
18386001,POAI
18390201,EFC
18390301,CALX
18393201,HGSH
18394201,ST
18394501,CRMD
18397401,SPSC
18404601,AVEO
18404901,BLNK
18407701,CLPT
18410101,TNAV
18411301,VUZI
18413301,PPSI
18415701,MSGN
18416701,FIBK
18425401,APO
18425601,IRWD
18425801,PLOW
18425902,SANW
18426301,QNST
18428701,SLRC
18432301,EXPR
18434501,BEEM
18435201,STNG
18439201,GDOT
18444202,OAS
18446501,AMPE
18454201,GNMK
18454501,SGOC
18455101,MXL
18457601,ENV
18458501,NVFY
18460401,AOSL
18468801,CLDT
18468901,GBDC
18470001,FLT
18470201,NPTN
18471701,AMRS
18472501,NXPI
18473501,FCRD
18474801,QUAD
18479701,RP
18486201,GMBL
18489901,FAF
18495701,WKHS
18499601,TSLA
18501801,HPP
18510301,GSV
18511201,IPHI
18511301,STND
18512501,ELMD
18512801,AMRC
18513801,VPG
18517701,COR
18519301,XTNT
18519501,VRA
18522901,BWXT
18528901,ASMB
18531901,MMYT
18532301,ENSV
18533901,STAG
18534501,APTS
18535501,HZNP
18537001,WD
18537201,CLAR
18537501,EVTC
18538001,LEDS
18539601,INN
18541901,PACB
18545301,WSR
18547601,KOR
18553201,TRGP
18554901,AAT
18556901,OFED
18558501,NMFC
18558701,SGLB
18561801,SBRA
18562401,SAVE
18564601,CSOD
18565901,ATOS
18570301,LEAF
18577001,CMRE
18579701,HHC
18582101,HRZN
18582401,BKU
18582601,NVIV
18583601,PCRX
18588101,BAH
18590801,ACRX
18592101,RNET
18595201,REVG
18601301,TRCH
18612901,SREV
18613001,PVG
18613901,UAN
18615901,SUPN
18616902,GWRS
18618001,VOC
18619701,PSHG
18627501,AGRO
18627601,KOS
18627801,AL
18627901,PFX
18628801,WIFI
18631001,HII
18636001,THR
18636301,RLJ
18639201,SEAS
18643701,GEVO
18650101,NGL
18659101,SUNS
18667101,MITT
18677301,SXC
18678301,VER
18678501,ARCO
18682301,SPLP
18683401,ACST
18683601,GMLP
18685801,ARMK
18689301,PFLT
18690301,SHSP
18690401,CLSK
18695301,NSPR
18696001,CHEF
18697401,CLRB
18698901,MPC
18699001,SVVC
18699301,SSSS
18703901,ZG
18703905,Z
18708401,PRTY
18711801,YNDX
18712201,LIVX
18712801,WPX
18714801,ORC
18716401,HMST
18723501,GLDG
18723601,MSBI
18725001,PVL
18725301,RM
18735701,IZEA
18736301,GRPN
18736801,VTGN
18740601,AMCX
18745001,ENPH
18746201,UI
18748301,FDUS
18755001,ASPN
18755101,TSE
18757501,TLYS
18757601,ZNGA
18759601,IROQ
18763101,MACK
18769001,HTA
18769201,REGI
18769601,PRLB
18769701,EPAM
18769801,BCEI
18770901,SRLP
18773901,VCRA
18774001,MTSI
18777501,CHUY
18781001,MCEP
18781201,MTDR
18783301,FRGI
18795901,BCOV
18796101,LPI
18825501,FBHS
18835501,LIQT
18885601,FRG
18945901,CG
18949101,XYL
18951601,ACRE
18951701,ENVA
18956701,MN
18957902,GO
18959402,VVNT
18975701,XELB
19035501,AXGN
19045501,GWRE
19057201,STAF
19059001,GNE
19085601,TNXP
19096302,NBHC
19125501,VAC
19225501,ACHC
19425501,VSTM
19425601,WHLR
19465502,SGBX
19475505,AMPY
19605501,CLVS
19615901,PBF
19626801,YELP
19626901,FBIO
19635501,SYNC
19755901,EIGI
19805801,CPRI
19935601,TRIP
20048002,MANU
22021101,ICL
23349101,MX
23726901,XBIO
24464101,ITRN
24591801,IGT
24915801,GLNG
25335502,RCEL
25352701,EYPT
25409601,PSTV
25438101,BNTC
25886901,TPH
25951801,JHG
26073701,OPTT
26075101,NTB
26077401,CBRE
26089301,BLKB
26327701,TRTN
26419301,SNDR
26426501,ALNY
26428101,ELYS
26438501,NUVA
26438701,ANGO
26439501,GHL
26439701,CATM
26441601,UCTT
26450901,HEP
26616001,CZWI
26621401,CNS
26625701,AINV
26631501,KRG
26820802,LXFR
27134201,EURN
27135701,SMMT
27198701,CHFS
27283802,SNDE
27526401,AKER
27586201,AQB
27732301,ZIM
27815101,GPRK
28508501,QURE
28513501,GLBS
28533302,IFS
28639601,EVGN
28711101,KMDA
28746201,FF
28858601,FLNG
28973501,VISL
29307001,BUR
29391901,SBBP
29400701,NTEC
29452401,LYB
29578601,CNHI
29686601,MYSZ
29803601,SRT
31200901,FRO
31206601,ARKO
31499601,IMTE
31531801,ESI
31588701,NETI
31605601,ALLE
31674701,GAN
31726401,LPG
31742701,NOMD
31872801,ATH
32330801,BORR
32557601,APG
32594201,RADI
32668801,NVT
32745101,GRIN
32803201,NMCI
32879501,ACA
33022701,CTRM
33185601,IMUX
33211501,ARMP
33996501,SNOW
34518901,ESGC
34555601,FSTX
34592001,HYFM
34598001,WISH
